s2_mean,s2_std,s2_min,s2_max,s2_slope,s2_range,s3_mean,s3_std,s3_min,s3_max,s3_slope,s3_range,s4_mean,s4_std,s4_min,s4_max,s4_slope,s4_range,s7_mean,s7_std,s7_min,s7_max,s7_slope,s7_range,s8_mean,s8_std,s8_min,s8_max,s8_slope,s8_range,s9_mean,s9_std,s9_min,s9_max,s9_slope,s9_range,s11_mean,s11_std,s11_min,s11_max,s11_slope,s11_range,s12_mean,s12_std,s12_min,s12_max,s12_slope,s12_range,s13_mean,s13_std,s13_min,s13_max,s13_slope,s13_range,s14_mean,s14_std,s14_min,s14_max,s14_slope,s14_range,s15_mean,s15_std,s15_min,s15_max,s15_slope,s15_range,s17_mean,s17_std,s17_min,s17_max,s17_slope,s17_range,s20_mean,s20_std,s20_min,s20_max,s20_slope,s20_range,s21_mean,s21_std,s21_min,s21_max,s21_slope,s21_range,thermal_efficiency,speed_ratio,fuel_thermal_index,rul,engine_id,cycle_end
642.3406666666666,0.254006999028673,641.9,642.96,-0.010384872080087763,1.0600000000000591,1585.9323333333336,4.419063010287247,1579.25,1596.72,-0.029159065628474753,17.470000000000027,1400.9856666666667,3.1586016772545946,1393.58,1406.81,-0.00952836484983323,13.230000000000018,553.9706666666666,0.36618695892793884,553.04,554.65,-4.449388209198133e-05,1.6100000000000136,2388.0613333333326,0.027896634603851892,2388.01,2388.11,0.0004938820912116043,0.09999999999990905,9049.57733333333,4.494208816787342,9042.32,9059.45,-0.14640711902113104,17.13000000000102,47.348666666666674,0.12774279714419215,47.07,47.64,0.0068787541713014365,0.5700000000000003,521.9646666666667,0.33474102759530105,521.32,522.64,-0.010202447163515906,1.3199999999999363,2388.070666666667,0.040819385372898406,2387.97,2388.16,0.001953281423802349,0.19000000000005457,8132.561333333333,2.325646481208021,8128.15,8136.44,0.028053392658509535,8.289999999999964,8.420516666666666,0.02139992341627002,8.3793,8.4621,-0.0005759955506118039,0.08279999999999887,391.8333333333333,0.9689627902499091,390.0,394.0,0.009566184649610678,4.0,38.91366666666667,0.08336599359984231,38.68,39.06,-0.00031813125695215,0.38000000000000256,23.35151666666667,0.050208060995112096,23.2348,23.4513,0.0006082981090099813,0.21649999999999991,2.1810633194639193,3.7895079188362555,204523.15522222224,112,1,80
642.3186666666667,0.25023633273811713,641.9,642.96,0.0037597330367068658,1.0600000000000591,1586.2959999999998,4.193922269189078,1579.25,1596.72,-0.008676307007788098,17.470000000000027,1401.6229999999998,3.392228520211059,1393.58,1406.81,0.04803337041156933,13.230000000000018,553.9883333333332,0.33138178720154154,553.42,554.65,-0.004785317018910732,1.2300000000000182,2388.066333333333,0.02915285387205596,2388.01,2388.11,-0.00034927697441858335,0.09999999999990905,9049.233333333334,4.35990545259361,9042.32,9059.45,-0.040240266963296814,17.13000000000102,47.36133333333334,0.11280464923436838,47.14,47.64,0.0021490545050055847,0.5,521.9266666666666,0.33847041557900376,521.32,522.64,-0.007185761957732344,1.3199999999999363,2388.07,0.04074309757490083,2387.97,2388.16,0.0006407119021155069,0.19000000000005457,8132.410333333334,2.392559972544465,8128.15,8136.44,0.046404894327034714,8.289999999999964,8.41811,0.020319470957679844,8.3793,8.4621,3.370411568409471e-05,0.08279999999999887,391.8333333333333,0.9689627902499091,390.0,394.0,0.020689655172413793,4.0,38.891666666666666,0.08929663425285952,38.68,39.03,-4.2269187986711394e-05,0.3500000000000014,23.346453333333336,0.05152832058414317,23.2653,23.4513,-0.0013950166852058114,0.18599999999999994,2.18213026140711,3.7893559349761223,204508.26555555552,107,1,85
642.3136666666667,0.26611380188849904,641.84,642.96,-0.0017152391546164758,1.1200000000000045,1585.8280000000004,3.711413387556467,1579.25,1592.14,0.01860289210233565,12.8900000000001,1402.6156666666664,4.390623101818485,1393.58,1413.1,0.21484983314794204,19.519999999999982,553.9516666666666,0.3690806897624863,552.88,554.65,-0.009345939933259453,1.7699999999999818,2388.072333333334,0.030733622558222054,2388.01,2388.14,-0.00013125695216951379,0.1299999999996544,9049.424,4.337509731016946,9042.32,9059.45,-0.02224694104561432,17.13000000000102,47.37733333333333,0.10920724436694754,47.14,47.64,0.0003381535038932406,0.5,521.8723333333332,0.30809828879037954,521.43,522.64,-0.009870967741936243,1.2100000000000364,2388.075,0.03870831090775717,2387.97,2388.16,-0.0003492769744160542,0.19000000000005457,8132.148666666666,2.33214455431519,8128.15,8136.44,0.04456952169077928,8.289999999999964,8.420033333333333,0.021023198826270167,8.3793,8.4621,0.0004164182424916733,0.08279999999999887,391.9,0.9780933834080807,390.0,394.0,0.012235817575083425,4.0,38.90466666666668,0.0812704675075082,38.73,39.03,-0.0006763070077864892,0.30000000000000426,23.347289999999994,0.05311836688001621,23.2653,23.4712,-0.00012531701890991054,0.20589999999999975,2.183692702578854,3.7894262555140354,204521.7674333333,102,1,90
642.3686666666667,0.3122790774647211,641.84,642.96,0.005348164627363552,1.1200000000000045,1585.9269999999995,4.092528273166441,1577.6,1593.74,-0.011775305895440806,16.1400000000001,1403.4576666666667,4.4119275328993695,1393.58,1413.1,0.23973971078976616,19.519999999999982,553.929,0.35540915388698685,552.88,554.65,-0.010925472747496489,1.7699999999999818,2388.073,0.03551056180907598,2388.01,2388.15,0.0005494994438250129,0.13999999999987267,9049.417,4.087547063949207,9042.32,9059.45,-0.08640934371524235,17.13000000000102,47.376666666666665,0.10221980673474612,47.14,47.64,0.002976640711902207,0.5,521.838,0.29743794871087886,521.43,522.64,-0.013348164627364824,1.2100000000000364,2388.0733333333337,0.036453928305290775,2387.97,2388.16,-0.0007652947719682593,0.19000000000005457,8132.388999999999,2.232553620109995,8128.32,8136.44,0.016834260289212272,8.11999999999989,8.420286666666668,0.02292109266350294,8.3793,8.4621,0.000742780867630702,0.08279999999999887,392.1,1.011599393699568,390.0,394.0,0.03848720800889877,4.0,38.90633333333333,0.08919952665544616,38.73,39.11,-0.0007808676307008288,0.38000000000000256,23.345606666666665,0.054410844098907174,23.2477,23.4712,-0.0004958843159065761,0.22350000000000136,2.1848165072393524,3.789422266404754,204612.6798,97,1,95
642.3333333333334,0.3219558285783159,641.84,642.96,0.001944382647386922,1.1200000000000045,1586.5206666666666,4.519063275601359,1577.6,1595.77,0.17293437152391453,18.170000000000073,1403.925333333333,4.877947473636367,1393.58,1413.1,0.24511679644048964,19.519999999999982,553.811,0.40053589102600873,552.75,554.61,-0.011610678531701219,1.8600000000000136,2388.0706666666665,0.034247465437392606,2388.01,2388.15,0.0011256952169060445,0.13999999999987267,9048.272666666666,3.6351899843366593,9042.32,9056.55,-0.029557285873198634,14.229999999999563,47.39500000000001,0.10356157588603988,47.22,47.64,0.0036685205784205118,0.4200000000000017,521.7826666666666,0.27598228606601605,521.42,522.31,-0.00833815350389509,0.8899999999999864,2388.0713333333333,0.03537733109711437,2387.97,2388.16,-0.00042269187986957357,0.19000000000005457,8132.299333333333,2.250950811447251,8127.89,8136.44,-0.09724137931034267,8.549999999999272,8.421956666666668,0.02255812763112716,8.3793,8.4621,0.0004951946607341505,0.08279999999999887,392.1,1.011599393699568,390.0,394.0,0.0318131256952169,4.0,38.90200000000001,0.08975522268926786,38.73,39.11,0.0011701890989988665,0.38000000000000256,23.33792,0.057208014590032434,23.2323,23.4712,-0.001609521690767543,0.238900000000001,2.1856647638816806,3.7889467815860276,204590.98359999998,92,1,100
642.3426666666666,0.3221897301625502,641.84,642.89,0.004751946607341999,1.0499999999999545,1587.0139999999997,4.176443941919974,1577.6,1595.77,0.06948609566184713,18.170000000000073,1404.4379999999999,4.393292918377572,1393.58,1413.1,0.13462513904338244,19.519999999999982,553.74,0.42389464099781554,552.75,554.61,-0.0196218020022246,1.8600000000000136,2388.077333333333,0.03549021774452432,2388.01,2388.15,0.0010856507230296549,0.13999999999987267,9048.662999999999,3.5096202548613324,9042.37,9056.55,-0.004340378197998229,14.179999999998472,47.417333333333325,0.1011247854001291,47.22,47.64,0.002780867630700829,0.4200000000000017,521.7533333333332,0.29470135542425124,521.38,522.38,-0.001859844271414176,1.0,2388.072666666667,0.029431653406141692,2388.02,2388.16,-0.00010233592881293294,0.13999999999987267,8131.825666666667,2.810359032025731,8124.4,8136.44,-0.17242491657396483,12.039999999999964,8.42378,0.021839389490856464,8.3793,8.4586,0.0005687208008898791,0.07929999999999993,392.23333333333335,0.9893881386437221,390.0,394.0,0.007341490545050055,4.0,38.89366666666667,0.0980980235388168,38.69,39.11,-0.0022580645161290615,0.4200000000000017,23.341450000000002,0.05943321041303427,23.2323,23.4712,0.0007913014460511708,0.238900000000001,2.1864311260656306,3.7890996550642133,204649.04911111106,87,1,105
642.4403333333335,0.36337752024886916,641.84,643.49,0.00928809788654027,1.6499999999999773,1587.5426666666667,4.105999621150613,1577.6,1595.77,0.09548387096774483,18.170000000000073,1405.1213333333333,3.965634655666356,1395.16,1413.1,-0.026033370411567947,17.939999999999827,553.7406666666667,0.4146639871296042,552.75,554.48,-0.009388209121245307,1.7300000000000182,2388.0860000000007,0.03536476589295799,2388.01,2388.15,0.0008720800889885896,0.13999999999987267,9049.035333333333,2.8903503055666273,9044.73,9056.08,-0.014651835372629917,11.350000000000364,47.42699999999999,0.10570871928716764,47.22,47.64,0.006489432703003285,0.4200000000000017,521.7393333333333,0.2829715337077066,521.38,522.38,-0.0030211345939934104,1.0,2388.07,0.02449489742779094,2388.02,2388.12,0.0012369299221337718,0.09999999999990905,8130.918000000001,2.624468708138837,8124.4,8135.31,-0.10162847608453567,10.910000000000764,8.426269999999999,0.023404759487477538,8.3757,8.4664,0.00028536151279199233,0.0907,392.46666666666664,1.1175369742826808,391.0,396.0,0.04182424916573971,5.0,38.90266666666666,0.11281055900146132,38.69,39.11,0.0022246941045606246,0.4200000000000017,23.342716666666668,0.05877709918742924,23.2323,23.4712,0.0013632703003337192,0.238900000000001,2.1871623875835935,3.7892418168078246,204765.2970222222,82,1,110
642.4613333333333,0.3565457739041106,641.84,643.49,0.01474082313681618,1.6499999999999773,1587.7883333333332,4.318037427144679,1577.6,1595.77,0.14173748609566308,18.170000000000073,1405.3199999999997,3.8724996234129097,1395.16,1413.1,-0.07335706340378279,17.939999999999827,553.6790000000001,0.44026772158161465,552.75,554.48,-0.0035216907675196265,1.7300000000000182,2388.0900000000006,0.03286335345028469,2388.02,2388.15,0.00043604004449409244,0.13000000000010914,9049.163999999999,2.7108419356355182,9044.73,9055.24,0.04618020022246858,10.510000000000218,47.44933333333333,0.10708044743192871,47.22,47.64,0.0036040044493881145,0.4200000000000017,521.7006666666667,0.2666699999791714,521.36,522.38,-0.000987764182424954,1.0199999999999818,2388.0836666666664,0.03240198896497743,2388.02,2388.16,0.002048943270299128,0.13999999999987267,8130.655333333332,2.5098920738194987,8124.4,8135.15,-0.067341490545049,10.75,8.429963333333335,0.02317851711295525,8.3757,8.4664,0.00043659621802001917,0.0907,392.6666666666667,1.1352924243950935,391.0,396.0,0.0453837597330367,5.0,38.912000000000006,0.10241744643044598,38.69,39.11,-0.00051167964404893,0.4200000000000017,23.342746666666667,0.06025078551816203,23.2135,23.4712,-0.0010172191323693058,0.2576999999999998,2.1874001236909715,3.789289348391391,204854.46177777782,77,1,115
642.5213333333334,0.3254200704047252,641.98,643.49,0.007426028921020955,1.509999999999991,1588.4696666666664,4.6955961519515546,1577.6,1596.8,0.10112347052280442,19.200000000000045,1405.1506666666667,3.4980269994510707,1395.16,1411.35,0.048614015572857154,16.189999999999827,553.7326666666667,0.4435608438785162,552.75,554.59,0.014091212458287093,1.8400000000000318,2388.0906666666674,0.030652170486850316,2388.02,2388.15,0.0007385984427104199,0.13000000000010914,9048.965,2.4615019127896187,9044.73,9053.28,0.0741824249165721,8.550000000001091,47.47233333333333,0.10688571258851867,47.22,47.64,0.0037797552836484507,0.4200000000000017,521.6486666666666,0.27265036626092887,521.22,522.38,-0.009726362625137304,1.1599999999999682,2388.087,0.03247049943148078,2388.02,2388.16,0.0018576195773074926,0.13999999999987267,8130.268666666667,3.110783109693663,8123.85,8135.21,-0.09542157953280939,11.359999999999673,8.427296666666667,0.022329882569228972,8.3757,8.4664,4.7007786429377334e-05,0.0907,392.8333333333333,1.097977939466707,391.0,396.0,0.03136818687430478,5.0,38.90566666666666,0.11158504479643404,38.69,39.11,-0.000505005561735251,0.4200000000000017,23.32961333333333,0.06188878053052546,23.1766,23.4289,-0.0015191101223581715,0.2522999999999982,2.186932314569062,3.789204960392346,204920.9845555555,72,1,120
642.5789999999998,0.36456686629477614,642.0,643.49,0.022040044493880636,1.490000000000009,1589.0373333333332,4.204440456892623,1580.31,1596.8,0.02341268075639716,16.49000000000001,1405.436,3.861419082841592,1395.16,1413.97,0.12354171301445983,18.809999999999945,553.5753333333334,0.5796995390334132,552.26,554.59,-0.0071234705228031105,2.330000000000041,2388.096666666667,0.02649947588579735,2388.06,2388.15,0.0013526140155710213,0.09000000000014552,9048.643666666667,3.140881493395885,9040.97,9053.28,-0.009937708565064629,12.31000000000131,47.49033333333333,0.1084276512498334,47.22,47.64,0.0032369299221356755,0.4200000000000017,521.5943333333333,0.29796737330713563,520.92,522.38,-0.016175750834258703,1.4600000000000364,2388.0953333333337,0.03451891590930004,2388.03,2388.17,0.0018420467185776565,0.13999999999987267,8130.023666666667,3.1610425319645383,8123.85,8135.21,0.015032258064516265,11.359999999999673,8.427863333333333,0.0201716878046654,8.3757,8.4664,-0.00011414905450501219,0.0907,392.8666666666667,1.0873004286866725,391.0,396.0,0.04760845383759733,5.0,38.882333333333335,0.11862218267348713,38.63,39.08,-0.0034505005561735335,0.44999999999999574,23.324430000000007,0.0642977093941402,23.1766,23.4289,-0.0019516573971078929,0.2522999999999982,2.18718009770005,3.789060883911734,204917.0270888889,67,1,125
